ciclo,carrera,tramo_desde,tramo_hasta,resultado,postulantes
2021,PUBLICIDAD Y MULTIMEDIA,80,90,no_ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,90,100,ingresante,9
2021,PUBLICIDAD Y MULTIMEDIA,90,100,no_ingresante,2
2021,PUBLICIDAD Y MULTIMEDIA,100,110,ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,110,120,no_ingresante,2
2021,PUBLICIDAD Y MULTIMEDIA,120,130,ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,130,140,ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,140,150,ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,140,150,no_ingresante,2
2021,PUBLICIDAD Y MULTIMEDIA,150,160,ingresante,4
2021,PUBLICIDAD Y MULTIMEDIA,150,160,no_ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,160,170,ingresante,2
2021,PUBLICIDAD Y MULTIMEDIA,160,170,no_ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,170,180,ingresante,4
2021,PUBLICIDAD Y MULTIMEDIA,180,190,ingresante,3
2021,PUBLICIDAD Y MULTIMEDIA,180,190,no_ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,190,200,ingresante,5
2021,PUBLICIDAD Y MULTIMEDIA,200,210,ingresante,6
2021,PUBLICIDAD Y MULTIMEDIA,210,220,ingresante,7
2021,PUBLICIDAD Y MULTIMEDIA,220,230,ingresante,4
2021,PUBLICIDAD Y MULTIMEDIA,230,240,ingresante,1
2021,PUBLICIDAD Y MULTIMEDIA,260,270,ingresante,1
2021,TEOLOGIA,0,10,no_ingresante,2
2021,TEOLOGIA,10,20,ingresante,3
2021,TEOLOGIA,20,30,ingresante,4
2021,TEOLOGIA,40,50,ingresante,2
2021,TEOLOGIA,50,60,ingresante,1
2021,TEOLOGIA,70,80,ingresante,1
2021,TEOLOGIA,80,90,ingresante,1
2021,TEOLOGIA,90,100,ingresante,1
2021,TRABAJO SOCIAL,50,60,ingresante,1
2021,TRABAJO SOCIAL,60,70,ingresante,18
2021,TRABAJO SOCIAL,70,80,ingresante,16
2021,TRABAJO SOCIAL,80,90,ingresante,5
2021,TURISMO Y HOTELERIA,50,60,ingresante,1
2021,TURISMO Y HOTELERIA,50,60,no_ingresante,1
2021,TURISMO Y HOTELERIA,60,70,ingresante,14
2021,TURISMO Y HOTELERIA,60,70,no_ingresante,3
2021,TURISMO Y HOTELERIA,70,80,ingresante,7
2021,TURISMO Y HOTELERIA,70,80,no_ingresante,1
2021,TURISMO Y HOTELERIA,80,90,ingresante,3
2021,TURISMO Y HOTELERIA,90,100,ingresante,1
2021,TURISMO Y HOTELERIA,160,170,ingresante,1
2022,ADMINISTRACION DE EMPRESAS,0,10,no_ingresante,4
2022,ADMINISTRACION DE EMPRESAS,10,20,no_ingresante,3
2022,ADMINISTRACION DE EMPRESAS,20,30,ingresante,3
2022,ADMINISTRACION DE EMPRESAS,30,40,ingresante,2
2022,ADMINISTRACION DE EMPRESAS,40,50,ingresante,5
2022,ADMINISTRACION DE EMPRESAS,50,60,ingresante,15
2022,ADMINISTRACION DE EMPRESAS,50,60,no_ingresante,2
2022,ADMINISTRACION DE EMPRESAS,60,70,ingresante,48
2022,ADMINISTRACION DE EMPRESAS,60,70,no_ingresante,9
2022,ADMINISTRACION DE EMPRESAS,70,80,ingresante,93
2022,ADMINISTRACION DE EMPRESAS,70,80,no_ingresante,2
2022,ADMINISTRACION DE EMPRESAS,80,90,ingresante,74
2022,ADMINISTRACION DE EMPRESAS,90,100,ingresante,5
2022,ADMINISTRACION DE EMPRESAS,100,110,ingresante,1
2022,ADMINISTRACION DE EMPRESAS,110,120,ingresante,7
2022,ADMINISTRACION DE EMPRESAS,120,130,ingresante,4
2022,ADMINISTRACION DE EMPRESAS,130,140,ingresante,7
2022,ADMINISTRACION DE EMPRESAS,140,150,ingresante,8
2022,ADMINISTRACION DE EMPRESAS,150,160,ingresante,6
2022,ADMINISTRACION DE EMPRESAS,160,170,ingresante,9
2022,ADMINISTRACION DE EMPRESAS,170,180,ingresante,4
2022,ADMINISTRACION DE EMPRESAS,180,190,ingresante,4
2022,ADMINISTRACION DE EMPRESAS,190,200,ingresante,2
2022,ADMINISTRACION DE EMPRESAS,200,210,ingresante,8
2022,ADMINISTRACION DE EMPRESAS,220,230,ingresante,2
2022,ADMINISTRACION DE EMPRESAS,250,260,ingresante,2
2022,APRESTAMIENTO,0,10,no_ingresante,8
2022,APRESTAMIENTO,10,20,no_ingresante,1
2022,APRESTAMIENTO,30,40,no_ingresante,1
2022,APRESTAMIENTO,40,50,no_ingresante,2
2022,APRESTAMIENTO,50,60,no_ingresante,1
2022,APRESTAMIENTO,60,70,no_ingresante,1
2022,APRESTAMIENTO,90,100,no_ingresante,3
2022,APRESTAMIENTO,100,110,no_ingresante,1
2022,APRESTAMIENTO,130,140,no_ingresante,1
2022,APRESTAMIENTO,140,150,no_ingresante,1
2022,APRESTAMIENTO,160,170,no_ingresante,1
2022,ARQUITECTURA,0,10,ingresante,1
2022,ARQUITECTURA,0,10,no_ingresante,4
2022,ARQUITECTURA,10,20,ingresante,1
2022,ARQUITECTURA,10,20,no_ingresante,1
2022,ARQUITECTURA,20,30,ingresante,1
2022,ARQUITECTURA,30,40,ingresante,1
2022,ARQUITECTURA,40,50,ingresante,1
2022,ARQUITECTURA,50,60,ingresante,7
2022,ARQUITECTURA,50,60,no_ingresante,2
2022,ARQUITECTURA,60,70,ingresante,34
2022,ARQUITECTURA,60,70,no_ingresante,9
2022,ARQUITECTURA,70,80,ingresante,59
2022,ARQUITECTURA,70,80,no_ingresante,1
2022,ARQUITECTURA,80,90,ingresante,68
2022,ARQUITECTURA,90,100,ingresante,14
2022,ARQUITECTURA,100,110,ingresante,1
2022,ARQUITECTURA,120,130,ingresante,3
2022,ARQUITECTURA,130,140,ingresante,3
2022,ARQUITECTURA,140,150,ingresante,6
2022,ARQUITECTURA,150,160,ingresante,3
2022,ARQUITECTURA,160,170,ingresante,1
2022,ARQUITECTURA,170,180,ingresante,6
2022,ARQUITECTURA,180,190,ingresante,6
2022,ARQUITECTURA,190,200,ingresante,11
2022,ARQUITECTURA,200,210,ingresante,11
2022,ARQUITECTURA,210,220,ingresante,10
2022,ARQUITECTURA,220,230,ingresante,6
2022,ARQUITECTURA,230,240,ingresante,8
2022,ARQUITECTURA,250,260,ingresante,1
2022,CIENCIA POLITICA Y GOBIERNO,0,10,no_ingresante,2
2022,CIENCIA POLITICA Y GOBIERNO,30,40,ingresante,1
2022,CIENCIA POLITICA Y GOBIERNO,40,50,ingresante,1
2022,CIENCIA POLITICA Y GOBIERNO,50,60,ingresante,2
2022,CIENCIA POLITICA Y GOBIERNO,60,70,ingresante,19
2022,CIENCIA POLITICA Y GOBIERNO,70,80,ingresante,39
2022,CIENCIA POLITICA Y GOBIERNO,80,90,ingresante,12
2022,CIENCIA POLITICA Y GOBIERNO,90,100,ingresante,5
2022,CIENCIA POLITICA Y GOBIERNO,100,110,ingresante,2
2022,CIENCIA POLITICA Y GOBIERNO,110,120,ingresante,2
2022,CIENCIA POLITICA Y GOBIERNO,120,130,ingresante,1
2022,CIENCIA POLITICA Y GOBIERNO,180,190,ingresante,1
2022,CIENCIA POLITICA Y GOBIERNO,200,210,ingresante,3
2022,CIENCIA POLITICA Y GOBIERNO,210,220,ingresante,1
2022,COMUNICACION SOCIAL,0,10,no_ingresante,1
2022,COMUNICACION SOCIAL,20,30,ingresante,2
2022,COMUNICACION SOCIAL,30,40,ingresante,1
2022,COMUNICACION SOCIAL,40,50,ingresante,1
2022,COMUNICACION SOCIAL,50,60,ingresante,5
2022,COMUNICACION SOCIAL,60,70,ingresante,34
2022,COMUNICACION SOCIAL,70,80,ingresante,40
2022,COMUNICACION SOCIAL,80,90,ingresante,25
2022,COMUNICACION SOCIAL,90,100,ingresante,2
2022,COMUNICACION SOCIAL,110,120,ingresante,2
2022,COMUNICACION SOCIAL,120,130,ingresante,2
2022,COMUNICACION SOCIAL,140,150,ingresante,2
2022,COMUNICACION SOCIAL,150,160,ingresante,1
2022,COMUNICACION SOCIAL,160,170,ingresante,2
2022,COMUNICACION SOCIAL,180,190,ingresante,1
2022,COMUNICACION SOCIAL,190,200,ingresante,2
2022,COMUNICACION SOCIAL,200,210,ingresante,2
2022,COMUNICACION SOCIAL,210,220,ingresante,2
2022,COMUNICACION SOCIAL,220,230,ingresante,3
2022,COMUNICACION SOCIAL,230,240,ingresante,4
2022,CONTABILIDAD,0,10,no_ingresante,1
2022,CONTABILIDAD,10,20,no_ingresante,1
2022,CONTABILIDAD,20,30,ingresante,2
2022,CONTABILIDAD,30,40,ingresante,1
2022,CONTABILIDAD,40,50,ingresante,2
2022,CONTABILIDAD,50,60,ingresante,9
2022,CONTABILIDAD,60,70,ingresante,27
2022,CONTABILIDAD,70,80,ingresante,46
2022,CONTABILIDAD,80,90,ingresante,15
2022,CONTABILIDAD,90,100,ingresante,4
2022,CONTABILIDAD,120,130,ingresante,1
2022,CONTABILIDAD,150,160,ingresante,2
2022,CONTABILIDAD,190,200,ingresante,4
2022,DERECHO,0,10,no_ingresante,12
2022,DERECHO,10,20,ingresante,1
2022,DERECHO,10,20,no_ingresante,6
2022,DERECHO,20,30,ingresante,2
2022,DERECHO,20,30,no_ingresante,3
2022,DERECHO,30,40,ingresante,2
2022,DERECHO,40,50,ingresante,2
2022,DERECHO,40,50,no_ingresante,2
2022,DERECHO,50,60,ingresante,1
2022,DERECHO,50,60,no_ingresante,20
2022,DERECHO,60,70,no_ingresante,74
2022,DERECHO,70,80,ingresante,25
2022,DERECHO,70,80,no_ingresante,111
2022,DERECHO,80,90,ingresante,164
2022,DERECHO,80,90,no_ingresante,16
2022,DERECHO,90,100,ingresante,27
2022,DERECHO,90,100,no_ingresante,5
2022,DERECHO,100,110,ingresante,3
2022,DERECHO,100,110,no_ingresante,3
2022,DERECHO,110,120,ingresante,3
2022,DERECHO,110,120,no_ingresante,1
2022,DERECHO,120,130,ingresante,3
2022,DERECHO,120,130,no_ingresante,3
2022,DERECHO,130,140,ingresante,7
2022,DERECHO,130,140,no_ingresante,2
2022,DERECHO,140,150,ingresante,8
2022,DERECHO,140,150,no_ingresante,2
2022,DERECHO,150,160,ingresante,2
2022,DERECHO,150,160,no_ingresante,1
2022,DERECHO,160,170,ingresante,18
2022,DERECHO,160,170,no_ingresante,1
2022,DERECHO,170,180,ingresante,25
2022,DERECHO,170,180,no_ingresante,2
2022,DERECHO,180,190,ingresante,17
2022,DERECHO,190,200,ingresante,37
2022,DERECHO,200,210,ingresante,17
2022,DERECHO,210,220,ingresante,19
2022,DERECHO,220,230,ingresante,21
2022,DERECHO,230,240,ingresante,12
2022,DERECHO,240,250,ingresante,9
2022,DERECHO,250,260,ingresante,2
2022,EDUCACION INICIAL,0,10,no_ingresante,1
2022,EDUCACION INICIAL,10,20,ingresante,1
2022,EDUCACION INICIAL,20,30,ingresante,1
2022,EDUCACION INICIAL,50,60,ingresante,4
2022,EDUCACION INICIAL,60,70,ingresante,4
2022,EDUCACION INICIAL,70,80,ingresante,24
2022,EDUCACION INICIAL,80,90,ingresante,7
2022,EDUCACION INICIAL,90,100,ingresante,1
2022,EDUCACION INICIAL,150,160,ingresante,2
2022,EDUCACION INICIAL,180,190,ingresante,2
2022,ENFERMERIA,0,10,no_ingresante,6
2022,ENFERMERIA,10,20,ingresante,4
2022,ENFERMERIA,10,20,no_ingresante,7
2022,ENFERMERIA,20,30,ingresante,1
2022,ENFERMERIA,20,30,no_ingresante,2
2022,ENFERMERIA,40,50,no_ingresante,8
2022,ENFERMERIA,50,60,ingresante,1
2022,ENFERMERIA,50,60,no_ingresante,23
2022,ENFERMERIA,60,70,ingresante,3
2022,ENFERMERIA,60,70,no_ingresante,96
2022,ENFERMERIA,70,80,ingresante,10
2022,ENFERMERIA,70,80,no_ingresante,118
2022,ENFERMERIA,80,90,ingresante,18
2022,ENFERMERIA,80,90,no_ingresante,47
2022,ENFERMERIA,90,100,ingresante,3
2022,ENFERMERIA,90,100,no_ingresante,26
2022,ENFERMERIA,100,110,no_ingresante,3
2022,ENFERMERIA,110,120,no_ingresante,2
2022,ENFERMERIA,120,130,ingresante,1
2022,ENFERMERIA,120,130,no_ingresante,6
2022,ENFERMERIA,130,140,no_ingresante,1
2022,ENFERMERIA,140,150,no_ingresante,2
2022,ENFERMERIA,150,160,ingresante,1
2022,ENFERMERIA,150,160,no_ingresante,2
2022,ENFERMERIA,160,170,no_ingresante,7
2022,ENFERMERIA,170,180,ingresante,2
2022,ENFERMERIA,170,180,no_ingresante,17
2022,ENFERMERIA,180,190,no_ingresante,3
2022,ENFERMERIA,190,200,ingresante,4
2022,ENFERMERIA,190,200,no_ingresante,2
2022,ENFERMERIA,200,210,no_ingresante,3
2022,ENFERMERIA,210,220,ingresante,1
2022,ENFERMERIA,210,220,no_ingresante,1
2022,ENFERMERIA,220,230,ingresante,2
2022,FARMACIA Y BIOQUIMICA,0,10,no_ingresante,3
2022,FARMACIA Y BIOQUIMICA,10,20,ingresante,3
2022,FARMACIA Y BIOQUIMICA,10,20,no_ingresante,1
2022,FARMACIA Y BIOQUIMICA,40,50,no_ingresante,2
2022,FARMACIA Y BIOQUIMICA,50,60,ingresante,1
2022,FARMACIA Y BIOQUIMICA,50,60,no_ingresante,17
2022,FARMACIA Y BIOQUIMICA,60,70,ingresante,6
2022,FARMACIA Y BIOQUIMICA,60,70,no_ingresante,41
2022,FARMACIA Y BIOQUIMICA,70,80,ingresante,18
2022,FARMACIA Y BIOQUIMICA,70,80,no_ingresante,15
2022,FARMACIA Y BIOQUIMICA,80,90,ingresante,11
2022,FARMACIA Y BIOQUIMICA,80,90,no_ingresante,16
2022,FARMACIA Y BIOQUIMICA,90,100,ingresante,3
2022,FARMACIA Y BIOQUIMICA,90,100,no_ingresante,3
2022,FARMACIA Y BIOQUIMICA,110,120,ingresante,1
2022,FARMACIA Y BIOQUIMICA,140,150,ingresante,1
2022,FARMACIA Y BIOQUIMICA,150,160,ingresante,1
2022,FARMACIA Y BIOQUIMICA,160,170,ingresante,3
2022,FARMACIA Y BIOQUIMICA,170,180,ingresante,1
2022,FARMACIA Y BIOQUIMICA,200,210,ingresante,2
2022,FARMACIA Y BIOQUIMICA,220,230,ingresante,1
2022,FARMACIA Y BIOQUIMICA,230,240,ingresante,1
2022,INGENIERIA AGRONOMICA Y AGRICOLA,0,10,no_ingresante,3
2022,INGENIERIA AGRONOMICA Y AGRICOLA,20,30,ingresante,2
2022,INGENIERIA AGRONOMICA Y AGRICOLA,30,40,ingresante,1
2022,INGENIERIA AGRONOMICA Y AGRICOLA,50,60,ingresante,7
2022,INGENIERIA AGRONOMICA Y AGRICOLA,60,70,ingresante,13
2022,INGENIERIA AGRONOMICA Y AGRICOLA,70,80,ingresante,12
2022,INGENIERIA AGRONOMICA Y AGRICOLA,80,90,ingresante,8
2022,INGENIERIA AGRONOMICA Y AGRICOLA,90,100,ingresante,3
2022,INGENIERIA AGRONOMICA Y AGRICOLA,110,120,ingresante,1
2022,INGENIERIA AGRONOMICA Y AGRICOLA,180,190,ingresante,1
2022,INGENIERIA AMBIENTAL,0,10,no_ingresante,2
2022,INGENIERIA AMBIENTAL,10,20,ingresante,1
2022,INGENIERIA AMBIENTAL,20,30,ingresante,2
2022,INGENIERIA AMBIENTAL,30,40,ingresante,4
2022,INGENIERIA AMBIENTAL,40,50,ingresante,1
2022,INGENIERIA AMBIENTAL,50,60,ingresante,11
2022,INGENIERIA AMBIENTAL,60,70,ingresante,19
2022,INGENIERIA AMBIENTAL,70,80,ingresante,44
2022,INGENIERIA AMBIENTAL,80,90,ingresante,14
2022,INGENIERIA AMBIENTAL,90,100,ingresante,8
2022,INGENIERIA AMBIENTAL,100,110,ingresante,2
2022,INGENIERIA AMBIENTAL,130,140,ingresante,3
2022,INGENIERIA AMBIENTAL,150,160,ingresante,2
2022,INGENIERIA AMBIENTAL,160,170,ingresante,2
2022,INGENIERIA AMBIENTAL,170,180,ingresante,2
2022,INGENIERIA AMBIENTAL,180,190,ingresante,6
2022,INGENIERIA AMBIENTAL,190,200,ingresante,6
2022,INGENIERIA AMBIENTAL,200,210,ingresante,3
2022,INGENIERIA AMBIENTAL,210,220,ingresante,5
2022,INGENIERIA AMBIENTAL,230,240,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,0,10,no_ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,70,80,ingresante,8
2022,INGENIERIA BIOTECNOLOGICA,80,90,ingresante,17
2022,INGENIERIA BIOTECNOLOGICA,90,100,ingresante,8
2022,INGENIERIA BIOTECNOLOGICA,110,120,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,140,150,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,190,200,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,210,220,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,230,240,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,240,250,ingresante,1
2022,INGENIERIA BIOTECNOLOGICA,250,260,ingresante,1
2022,INGENIERIA CIVIL,0,10,ingresante,1
2022,INGENIERIA CIVIL,0,10,no_ingresante,5
2022,INGENIERIA CIVIL,10,20,ingresante,2
2022,INGENIERIA CIVIL,10,20,no_ingresante,1
2022,INGENIERIA CIVIL,20,30,ingresante,1
2022,INGENIERIA CIVIL,30,40,ingresante,1
2022,INGENIERIA CIVIL,40,50,ingresante,2
2022,INGENIERIA CIVIL,50,60,ingresante,10
2022,INGENIERIA CIVIL,50,60,no_ingresante,3
2022,INGENIERIA CIVIL,60,70,ingresante,43
2022,INGENIERIA CIVIL,60,70,no_ingresante,15
2022,INGENIERIA CIVIL,70,80,ingresante,79
2022,INGENIERIA CIVIL,70,80,no_ingresante,14
2022,INGENIERIA CIVIL,80,90,ingresante,70
2022,INGENIERIA CIVIL,80,90,no_ingresante,12
2022,INGENIERIA CIVIL,90,100,ingresante,47
2022,INGENIERIA CIVIL,100,110,ingresante,5
2022,INGENIERIA CIVIL,110,120,ingresante,1
2022,INGENIERIA CIVIL,140,150,ingresante,3
2022,INGENIERIA CIVIL,150,160,ingresante,4
2022,INGENIERIA CIVIL,160,170,ingresante,7
2022,INGENIERIA CIVIL,170,180,ingresante,5
2022,INGENIERIA CIVIL,180,190,ingresante,2
2022,INGENIERIA CIVIL,190,200,ingresante,8
2022,INGENIERIA CIVIL,200,210,ingresante,6
2022,INGENIERIA CIVIL,210,220,ingresante,4
2022,INGENIERIA CIVIL,220,230,ingresante,9
2022,INGENIERIA CIVIL,230,240,ingresante,5
2022,INGENIERIA CIVIL,240,250,ingresante,5
2022,INGENIERIA COMERCIAL,40,50,ingresante,2
2022,INGENIERIA COMERCIAL,50,60,ingresante,10
2022,INGENIERIA COMERCIAL,60,70,ingresante,26
2022,INGENIERIA COMERCIAL,70,80,ingresante,46
2022,INGENIERIA COMERCIAL,80,90,ingresante,40
2022,INGENIERIA COMERCIAL,80,90,no_ingresante,1
2022,INGENIERIA COMERCIAL,90,100,ingresante,15
2022,INGENIERIA COMERCIAL,90,100,no_ingresante,1
2022,INGENIERIA COMERCIAL,100,110,no_ingresante,2
2022,INGENIERIA COMERCIAL,110,120,ingresante,1
2022,INGENIERIA COMERCIAL,120,130,ingresante,2
2022,INGENIERIA COMERCIAL,130,140,ingresante,4
2022,INGENIERIA COMERCIAL,150,160,ingresante,2
2022,INGENIERIA COMERCIAL,160,170,ingresante,5
2022,INGENIERIA COMERCIAL,170,180,ingresante,4
2022,INGENIERIA COMERCIAL,180,190,ingresante,6
2022,INGENIERIA COMERCIAL,190,200,ingresante,7
2022,INGENIERIA COMERCIAL,200,210,ingresante,4
2022,INGENIERIA COMERCIAL,210,220,ingresante,8
2022,INGENIERIA COMERCIAL,230,240,ingresante,2
2022,INGENIERIA COMERCIAL,240,250,ingresante,2
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,50,60,ingresante,3
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,60,70,ingresante,9
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,70,80,ingresante,13
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,80,90,ingresante,2
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,90,100,ingresante,3
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,120,130,ingresante,2
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,170,180,ingresante,1
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,190,200,ingresante,2
2022,INGENIERIA DE INDUSTRIA ALIMENTARIA,200,210,ingresante,3
2022,INGENIERIA DE MINAS,0,10,no_ingresante,3
2022,INGENIERIA DE MINAS,10,20,ingresante,1
2022,INGENIERIA DE MINAS,10,20,no_ingresante,1
2022,INGENIERIA DE MINAS,20,30,ingresante,1
2022,INGENIERIA DE MINAS,30,40,ingresante,1
2022,INGENIERIA DE MINAS,40,50,ingresante,1
2022,INGENIERIA DE MINAS,50,60,ingresante,10
2022,INGENIERIA DE MINAS,60,70,ingresante,31
2022,INGENIERIA DE MINAS,70,80,ingresante,41
2022,INGENIERIA DE MINAS,80,90,ingresante,24
2022,INGENIERIA DE MINAS,90,100,ingresante,4
2022,INGENIERIA DE MINAS,100,110,ingresante,1
2022,INGENIERIA DE MINAS,110,120,ingresante,1
2022,INGENIERIA DE MINAS,130,140,ingresante,2
2022,INGENIERIA DE MINAS,140,150,ingresante,2
2022,INGENIERIA DE MINAS,150,160,ingresante,2
2022,INGENIERIA DE MINAS,160,170,ingresante,3
2022,INGENIERIA DE MINAS,170,180,ingresante,1
2022,INGENIERIA DE MINAS,180,190,ingresante,4
2022,INGENIERIA DE MINAS,190,200,ingresante,1
2022,INGENIERIA DE MINAS,200,210,ingresante,4
2022,INGENIERIA DE MINAS,210,220,ingresante,2
2022,INGENIERIA DE MINAS,220,230,ingresante,1
2022,INGENIERIA DE MINAS,230,240,ingresante,2
2022,INGENIERIA DE SISTEMAS,0,10,no_ingresante,5
2022,INGENIERIA DE SISTEMAS,10,20,ingresante,1
2022,INGENIERIA DE SISTEMAS,10,20,no_ingresante,2
2022,INGENIERIA DE SISTEMAS,20,30,ingresante,2
2022,INGENIERIA DE SISTEMAS,20,30,no_ingresante,1
2022,INGENIERIA DE SISTEMAS,30,40,ingresante,4
2022,INGENIERIA DE SISTEMAS,40,50,ingresante,2
2022,INGENIERIA DE SISTEMAS,50,60,ingresante,4
2022,INGENIERIA DE SISTEMAS,50,60,no_ingresante,4
2022,INGENIERIA DE SISTEMAS,60,70,ingresante,32
2022,INGENIERIA DE SISTEMAS,60,70,no_ingresante,33
2022,INGENIERIA DE SISTEMAS,70,80,ingresante,76
2022,INGENIERIA DE SISTEMAS,70,80,no_ingresante,9
2022,INGENIERIA DE SISTEMAS,80,90,ingresante,67
2022,INGENIERIA DE SISTEMAS,90,100,ingresante,17
2022,INGENIERIA DE SISTEMAS,100,110,ingresante,5
2022,INGENIERIA DE SISTEMAS,110,120,ingresante,3
2022,INGENIERIA DE SISTEMAS,120,130,ingresante,1
2022,INGENIERIA DE SISTEMAS,130,140,ingresante,2
2022,INGENIERIA DE SISTEMAS,140,150,ingresante,4
2022,INGENIERIA DE SISTEMAS,150,160,ingresante,6
2022,INGENIERIA DE SISTEMAS,160,170,ingresante,13
2022,INGENIERIA DE SISTEMAS,170,180,ingresante,8
2022,INGENIERIA DE SISTEMAS,180,190,ingresante,5
2022,INGENIERIA DE SISTEMAS,190,200,ingresante,9
2022,INGENIERIA DE SISTEMAS,200,210,ingresante,8
2022,INGENIERIA DE SISTEMAS,210,220,ingresante,4
2022,INGENIERIA DE SISTEMAS,220,230,ingresante,1
2022,INGENIERIA DE SISTEMAS,240,250,ingresante,2
2022,INGENIERIA ELECTRONICA,10,20,no_ingresante,1
2022,INGENIERIA ELECTRONICA,40,50,ingresante,2
2022,INGENIERIA ELECTRONICA,50,60,ingresante,1
2022,INGENIERIA ELECTRONICA,60,70,ingresante,7
2022,INGENIERIA ELECTRONICA,70,80,ingresante,11
2022,INGENIERIA ELECTRONICA,80,90,ingresante,11
2022,INGENIERIA ELECTRONICA,110,120,ingresante,2
2022,INGENIERIA ELECTRONICA,170,180,ingresante,2
2022,INGENIERIA ELECTRONICA,230,240,ingresante,2
2022,INGENIERIA INDUSTRIAL,0,10,no_ingresante,4
2022,INGENIERIA INDUSTRIAL,10,20,ingresante,2
2022,INGENIERIA INDUSTRIAL,10,20,no_ingresante,1
2022,INGENIERIA INDUSTRIAL,20,30,ingresante,1
2022,INGENIERIA INDUSTRIAL,30,40,ingresante,2
2022,INGENIERIA INDUSTRIAL,40,50,ingresante,4
2022,INGENIERIA INDUSTRIAL,40,50,no_ingresante,1
2022,INGENIERIA INDUSTRIAL,50,60,ingresante,12
2022,INGENIERIA INDUSTRIAL,50,60,no_ingresante,4
2022,INGENIERIA INDUSTRIAL,60,70,ingresante,71
2022,INGENIERIA INDUSTRIAL,70,80,ingresante,111
2022,INGENIERIA INDUSTRIAL,80,90,ingresante,76
2022,INGENIERIA INDUSTRIAL,90,100,ingresante,21
2022,INGENIERIA INDUSTRIAL,100,110,ingresante,6
